,material_id,800,index,formula_pretty_reduced,spacegroup_symbol,fav,fav_tot,298,298_tot,0.2,0.5,0.001,Conductor?
757,mp-8804,0.0,695,Li6MoN4,P4_2/nmc,12.844308899390304,13.071780840506824,7.8448803844729476,9.97920482892384,6.8729145261,9.5693454073,0.9481481481481482,False
758,mp-8870,0.0,343,LiMgAsO4,Pnma,9.378732937067758,11.763463770025064,6.1013803782526175,6.77454521651012,3.7649149819,4.3838666079,0.92,False
759,mp-8873,0.0,748,LiGeBO4,I-4,11.719391193521185,15.372136382836985,6.5734961002429895,9.443744966690598,8.4297695208,8.4297695208,0.775,False
760,mp-8874,0.0,629,LiSiBO4,I-4,10.950684109344577,17.308409397249402,7.695103103864866,8.945497213304387,7.8427474933,7.8427474933,0.7094594594594594,False
761,mp-8892,0.0,0,LiInF4,Pbcn,11.13242570631536,8.450140215617727,4.818448715844465,8.70187803385358,9.9276891268,9.9276891268,0.9620253164556962,False
762,mp-8926,0.0,231,Li3BN2,P4_2/mnm,11.507394867124365,15.095513359800885,5.8830607424736,5.061614911023253,3.6901094786,3.6901094786,0.9452054794520548,False
763,mp-9018,0.0,386,LiCdPO4,Pnma,8.402047835831352,12.539005120144964,3.9023304220957113,3.606909176134727,-1.0960508983,6.6073144134,0.8611111111111112,False
764,mp-9059,0.0,738,KLi6TaO6,R-3m,13.738045623594102,11.953063904917618,5.252075847375424,9.010983099020107,7.9430649643,10.9049238055,0.9875776397515528,False
765,mp-9066,0.0,712,NaLi2AsO4,Pmn2_1,12.62400412225564,11.603265529622885,5.436777129263151,7.119957756447968,4.005169532,9.7871307768,0.967741935483871,False
766,mp-9124,4.063e-05,320,LiZnAs,F-43m,9.886400999220784,6.452601836475079,4.140137017637666,8.580312639065559,10.0500057456,10.0500057456,0.5833333333333334,True
767,mp-9143,0.0,135,LiPF6,R-3,8.713420018496652,11.796373717731544,4.0199733855699495,7.456494222261694,7.9138042564,7.9138042564,0.6818181818181818,False
768,mp-9144,0.0,245,LiAsF6,R-3,8.742228811625898,9.871032871092172,4.005521901183016,7.322389970398806,7.9764638864,7.9764638864,0.8118811881188119,False
769,mp-9172,0.0,762,Li4TiO4,Cmcm,12.883694587777068,12.506831411157847,7.190744701564941,9.327021243225458,8.0810947482,11.7996973772,0.9605263157894736,False
770,mp-9197,0.0,814,Li3AsO4,Pmn2_1,12.725664603054254,12.664066087118515,6.480349720337236,9.660284487483478,9.1742183357,12.6721793579,0.9453125,False
771,mp-9244,0.0,532,LiBC,P6_3/mmc,11.677382006845658,18.902856606336243,10.44139623356616,10.589806271793218,10.2111568002,10.2111568002,0.5911949685534591,False
772,mp-9245,0.0,527,LiGaPdF6,P-31c,7.445059599845103,5.844559319282873,4.139713686899485,7.579148438819437,12.3606204915,12.3606204915,0.992248062015504,False
773,mp-9250,0.0,154,RbLiSe,P4/nmm,3.1035409773414435,4.784100406323144,2.72156429136728,2.635324670147837,1.945602119,2.8078576682,0.9351851851851852,False
774,mp-9308,2.74e-06,707,Li4ZrF8,Pnma,10.998337258035772,9.457314916305966,6.102858425838805,8.334368497623949,5.2117925136,7.5740966285,0.98125,True
775,mp-950995,9.366e-05,622,Li6PS5I,Cc,9.080823789656913,7.806513845189369,3.4947052813729185,5.604528850606961,3.8340519719,3.8340519719,0.9689922480620154,True
776,mp-9562,0.0,157,LiBeAs,P4/nmm,8.101971796941992,8.452354989257794,5.006192867769099,7.243452144320684,7.0493895851,7.0493895851,0.8413793103448276,False
777,mp-9575,,62,LiBeSb,P6_3mc,8.25146983116086,8.15068771800453,4.349746190583559,7.232820797265544,6.5639419163,7.925128064,0.8490566037735849,
778,mp-9588,,867,LiP,P2_1/c,8.405753707330012,7.962596250985739,5.512230724758986,6.99347489064185,4.9674265242,6.1256773345,0.9671052631578948,
779,mp-9607,0.0,87,Li2UO4,Pnma,10.483627541374137,10.219459905873,4.982085538477977,6.579132921505273,5.24038713,5.24038713,0.9367088607594936,False
780,mp-9610,3.581e-05,19,Li2CN2,I4/mmm,12.247412103350053,15.204925758601112,6.414544905833793,8.32141684797524,10.0991985723,10.0991985723,0.7758620689655172,True
781,mp-961684,1.983e-05,705,LiCaAs,F-43m,8.108231135569667,5.863889248561375,3.8866178822938497,7.041781677499738,8.0210760013,8.14322437,0.7872340425531915,True
782,mp-9625,0.0,73,LiMgPO4,Pnma,10.066087221549903,14.061926833507108,7.066892692423739,7.884716586925825,6.1893835487,6.1893835487,0.8448275862068966,False
783,mp-9657,0.0,662,LiAsO3,R-3,10.290271651981822,12.645971058673258,6.4418809827120045,8.667386109498288,7.7687904367,7.7687904367,0.8536585365853658,False
784,mp-966801,0.0,871,LiCaBO3,Ibca,10.403979166465485,14.003077813603603,5.940083215554718,8.080055262286294,7.4245241862,10.0405239865,0.7710843373493976,False
785,mp-9703,0.0,272,K2LiGaAs2,Cmce,3.435591592151826,4.723082048303229,3.303669268573296,3.1046966000609832,2.4254419621,2.8683487817,0.8211382113821138,False
786,mp-9719,0.0,16,Na2LiAlP2,Cmce,4.378441573528969,7.157819596785863,4.886582835212607,3.935779993335296,2.9218981709,3.2526790994,0.7960526315789473,False
787,mp-9723,0.0,755,Sr4Li(BN2)3,Im-3m,12.486789814449802,12.723284576674974,4.625882436175741,6.568635967533351,5.3135162218,6.8462613834,0.945945945945946,False
788,mp-973391,0.0,511,LiSiB6,Cmce,9.922121060569598,18.4061334671404,9.642299561669642,6.798906956467005,4.155145427,4.8674712626,0.8355263157894737,False
789,mp-973793,7.574e-06,628,Li8SeN2,I4_1md,11.74721599896027,10.92209311697448,5.474460996972582,7.096051995773982,3.0319113923,6.1504491083,0.9856115107913668,True
790,mp-976280,9.242e-05,221,LiBr,P6_3mc,8.95714992202551,5.818522870444377,2.384928976780313,6.144429128881646,8.5116765997,8.5116765997,0.9176470588235294,True
791,mp-976726,0.0,306,LiDyO2,Pnma,12.35873911609905,9.977582655847597,5.065458816865939,8.496439898429157,6.2052773565,7.3373614069,0.9691358024691358,False
792,mp-978840,0.0,487,SrLi2(SiN2)2,Pa-3,11.42439463241063,13.803394321243363,5.839734978149816,8.211391558811556,6.2850665954,12.5072826651,0.8582089552238806,False
793,mp-979340,0.0,767,Sr2LiTaN3F,Pbca,12.551254973535832,9.563079315194807,4.382967357923652,9.926206658341783,11.4307263204,13.1453383917,0.7338709677419355,False
794,mp-9839,0.0,711,K2LiAlF6,Fm-3m,8.71686452073848,8.357205734858264,4.932357948066266,5.35609130756524,3.8810996846,3.8810996846,0.982608695652174,False
795,mp-985582,,325,Li6PS5I,F-43m,5.59734659397318,6.209650084685216,2.8029321370748925,4.604695142236582,-4.8572197225,-4.8572197225,0.9557522123893806,
796,mp-985583,,322,Li3PS4,Pnma,8.5792331386998,8.095829261463809,3.481051931665444,4.498936431063936,7.3752500299,10.5928151153,0.9857142857142858,
797,mp-985585,0.0,13,Li3ClO,Pm-3m,10.426061505527157,9.3831526809466,5.013144199010351,5.419342424080145,3.4184832855,4.9474118212,1.0121212121212122,False
798,mp-989405,0.0,361,Cs2LiInBr6,Fm-3m,5.3295973979545685,2.6699891164016987,1.6754962670244755,4.8954168363465485,5.4861773627,5.4861773627,0.4779411764705882,False
799,mp-989504,0.0,722,Na2LiNF6,Fm-3m,10.596851613875156,6.346496724887324,3.5316976707743457,8.658870447967418,9.4028261085,9.4028261085,0.7947019867549668,False
800,mp-989512,0.0,820,LiTl2InCl6,Fm-3m,7.14918861775071,3.4708579877053705,0.8581746381608982,6.3369134358181896,7.2319081505,7.4244882118,0.4621212121212121,False
801,mp-989536,0.0,563,Cs2LiNF6,Fm-3m,-0.7608239759498557,4.693338088631152,3.358493910735522,3.2657711709911883,-9.5825171174,-9.5825171174,1.0068493150684932,False
802,mp-989551,0.0,774,LiTl2InF6,Fm-3m,7.9171382519914335,5.642532084872924,1.907765852277325,6.632374334179666,8.0567966814,8.0567966814,0.6736111111111112,False
803,mp-989577,0.0,23,LiTl2GaF6,Fm-3m,5.960068393470096,6.184405822356322,2.782828712003656,4.654953032992887,5.3452655311,5.3452655311,0.8888888888888888,False
804,mp-989579,0.0,685,Rb2LiTlCl6,Fm-3m,6.337484001984072,3.299461770118571,1.6375628927388075,5.681806175555731,6.439567006,6.439567006,0.3333333333333333,False
805,mp-989583,0.0,195,Rb2LiInCl6,Fm-3m,6.2273382527153975,3.765510821183135,0.4136205467301606,5.408438522399327,6.2881779686,6.2881779686,0.4117647058823529,False
806,mp-9912,2.535e-05,797,Li2CeP2,P-3m1,9.743440429441572,7.3168186946870915,4.898303330092952,8.583507666309801,9.1976827794,9.1976827794,0.821917808219178,True
807,mp-9915,0.0,443,LiBeP,P4/nmm,8.64259912188694,10.090683568275274,7.070811200079601,7.687199800800679,7.7059313458,7.7059313458,0.8653846153846154,False
808,mp-9919,,868,LiZnSb,P6_3mc,6.350429716969486,4.5872528782811575,3.0433301014575957,5.468105306659507,4.2929912889,7.1086373652,0.8766233766233766,
